Season,Race,Driver,Team,Stint,Compound,NumLaps,DegRate,Intercept,MeanLapTime,WetAffected
season2024,Mexico City,SAI,Ferrari,2.0,HARD,38,0.036686946055366924,82.7740755006018,80.63865789473684,False
season2024,Mexico City,STR,Aston Martin,1.0,MEDIUM,19,0.11279298245613979,82.62899298245611,83.66647368421052,False
season2024,Mexico City,STR,Aston Martin,2.0,HARD,43,0.019528843249773553,84.41447055270311,82.18816279069767,False
season2024,Mexico City,VER,Red Bull Racing,1.0,MEDIUM,19,0.057592982456141084,82.27924912280699,82.32073684210526,False
season2024,Mexico City,VER,Red Bull Racing,2.0,HARD,44,0.0347650458069067,83.30888505990134,81.40336363636364,False
season2024,Mexico City,ZHO,Kick Sauber,1.0,HARD,36,0.05903500643500657,83.7096628914629,83.86755555555557,False
season2024,Mexico City,ZHO,Kick Sauber,2.0,MEDIUM,26,0.0718160683760661,84.22592786324788,82.17657692307691,False
season2024,Miami,ALB,Williams,1.0,MEDIUM,8,0.0010952380952359622,94.5792261904762,94.28275,False
season2024,Miami,ALB,Williams,2.0,HARD,34,0.030028309599507107,94.54111774827007,93.42044117647058,False
season2024,Miami,ALO,Aston Martin,1.0,HARD,20,0.04519548872180374,94.45965639097746,94.3921,False
season2024,Miami,ALO,Aston Martin,2.0,MEDIUM,29,0.00888822986687813,94.80476117042312,92.66710344827587,False
season2024,Miami,BOT,Kick Sauber,1.0,SOFT,9,0.002700000000001752,94.92568888888887,94.6118888888889,False
season2024,Miami,BOT,Kick Sauber,2.0,HARD,13,0.047818049912941606,94.45272141613466,93.78584615384615,False
season2024,Miami,BOT,Kick Sauber,3.0,MEDIUM,25,0.024188461538459487,94.97350461538466,92.88552000000001,False
season2024,Miami,GAS,Alpine,1.0,MEDIUM,10,0.09692727272727214,93.94327272727273,94.21579999999999,False
season2024,Miami,GAS,Alpine,2.0,HARD,37,0.02239350312238223,94.5615890977849,93.0881891891892,False
season2024,Miami,HAM,Mercedes,1.0,HARD,23,-0.0031661999670570162,94.55791418217756,93.7966956521739,False
season2024,Miami,HAM,Mercedes,2.0,MEDIUM,25,0.004433076923078247,94.15375230769226,91.77628,False
season2024,Miami,HUL,Haas F1 Team,1.0,MEDIUM,10,0.1865090909090912,93.43669090909091,94.2915,False
season2024,Miami,HUL,Haas F1 Team,2.0,HARD,12,0.165056661562019,93.54737059724347,93.78616666666666,False
season2024,Miami,HUL,Haas F1 Team,3.0,MEDIUM,25,0.004660769230768022,94.95236692307692,92.5566,False
season2024,Miami,LEC,Ferrari,1.0,MEDIUM,17,0.01725490196078077,93.5756274509804,93.19817647058824,False
season2024,Miami,LEC,Ferrari,2.0,HARD,31,0.025347245754734012,93.41837179487182,91.72196774193546,False
season2024,Miami,MAG,Haas F1 Team,1.0,HARD,20,-0.015714285714285146,95.38261428571425,94.5694,False
season2024,Miami,MAG,Haas F1 Team,4.0,MEDIUM,25,0.09140384615384542,93.3532546153846,92.43212,False
season2024,Miami,NOR,McLaren,1.0,MEDIUM,25,-0.01107104140237709,93.99264594625768,93.05708,False
season2024,Miami,NOR,McLaren,2.0,HARD,25,0.056335384615384246,92.77623384615384,91.20259999999999,False
season2024,Miami,OCO,Alpine,1.0,MEDIUM,20,0.019362406015037654,94.60373233082706,94.1939,False
season2024,Miami,OCO,Alpine,2.0,HARD,29,0.02394934756820882,94.59075290628707,92.75010344827587,False
season2024,Miami,PER,Red Bull Racing,1.0,MEDIUM,15,0.07753928571428144,93.2394797619048,93.44233333333332,False
season2024,Miami,PER,Red Bull Racing,3.0,MEDIUM,25,-0.0040892307692302985,94.29888307692305,91.73392,False
season2024,Miami,PIA,McLaren,1.0,MEDIUM,24,0.030933778920307922,93.30973559554413,92.98183333333333,False
season2024,Miami,PIA,McLaren,3.0,MEDIUM,16,0.17591911764705886,91.82769117647061,91.8319375,False
season2024,Miami,RIC,RB,1.0,HARD,24,0.0006858942065506877,95.15217846347603,94.40083333333332,False
season2024,Miami,RIC,RB,2.0,MEDIUM,25,0.012694615384616864,95.17751846153843,92.98179999999998,False
season2024,Miami,RUS,Mercedes,1.0,MEDIUM,20,0.02221578947368159,94.26652105263163,93.95614999999998,False
season2024,Miami,RUS,Mercedes,2.0,HARD,27,0.04449117297897683,94.007765863746,92.48148148148148,False
season2024,Miami,SAI,Ferrari,1.0,MEDIUM,24,0.024518457583546968,93.48118601542419,93.06587499999999,False
season2024,Miami,SAI,Ferrari,2.0,HARD,25,0.002570769230770382,94.03984615384614,91.61111999999999,False
season2024,Miami,SAR,Williams,1.0,MEDIUM,9,0.003283333333339896,94.81985555555553,94.50955555555555,False
season2024,Miami,SAR,Williams,2.0,HARD,13,0.0660258270458531,94.2475467208357,93.73753846153843,False
season2024,Miami,STR,Aston Martin,1.0,MEDIUM,9,0.03146666666667021,94.2962888888889,94.18655555555557,False
season2024,Miami,STR,Aston Martin,2.0,HARD,13,0.06662536273940377,94.15014074289033,93.71192307692309,False
season2024,Miami,STR,Aston Martin,3.0,MEDIUM,25,-0.005179230769232954,95.24488692307693,92.68184000000001,False
season2024,Miami,TSU,RB,1.0,MEDIUM,24,0.009122795969773893,94.6194263224181,93.98479166666668,False
season2024,Miami,TSU,RB,2.0,HARD,25,0.013106923076921958,94.4232623076923,92.17107999999999,False
season2024,Miami,VER,Red Bull Racing,1.0,MEDIUM,21,0.03555584415584329,93.2318536796537,92.9985238095238,False
season2024,Miami,VER,Red Bull Racing,2.0,HARD,28,0.031639357164217626,93.32891426232867,91.59753571428568,False
season2024,Miami,ZHO,Kick Sauber,1.0,MEDIUM,24,0.013488413098238679,94.84632695214101,94.27208333333333,False
season2024,Miami,ZHO,Kick Sauber,2.0,SOFT,25,0.018414615384613694,95.12807153846151,92.96611999999999,False
season2024,Monaco,ALB,Williams,2.0,HARD,74,-0.00036160058680443984,82.35350324441181,80.14837837837838,False
season2024,Monaco,ALO,Aston Martin,2.0,MEDIUM,73,-0.006565710733358169,82.9456322673352,80.52432876712328,False
season2024,Monaco,BOT,Kick Sauber,2.0,MEDIUM,12,-0.42159440559440564,86.46379137529136,82.83433333333333,False
season2024,Monaco,BOT,Kick Sauber,3.0,HARD,59,0.02224895850031678,81.7100125828626,79.87810169491526,False
season2024,Monaco,GAS,Alpine,2.0,MEDIUM,74,-0.004871700575222352,82.63351712774579,80.25322972972972,False
season2024,Monaco,HAM,Mercedes,2.0,MEDIUM,48,-0.052389926183239295,82.61494311767258,79.8215,False
season2024,Monaco,HAM,Mercedes,3.0,HARD,26,0.03142564102563927,78.78859487179488,75.67319230769232,False
season2024,Monaco,LEC,Ferrari,2.0,HARD,75,-0.012635524027460916,81.16358394508016,78.44825333333334,False
season2024,Monaco,NOR,McLaren,2.0,HARD,75,-0.012451148741419395,81.26620966590394,78.54568,False
season2024,Monaco,PIA,McLaren,2.0,HARD,75,-0.008880823798627082,81.11287322654464,78.53634666666667,False
season2024,Monaco,RIC,RB,2.0,HARD,72,-0.007608707344768027,82.99000770433673,80.53783333333334,False
season2024,Monaco,RUS,Mercedes,2.0,MEDIUM,74,-0.03442022368114747,82.11647606015738,78.55837837837839,False
season2024,Monaco,SAI,Ferrari,2.0,HARD,75,-0.011716778032036714,81.21245993592676,78.53326666666668,False
season2024,Monaco,SAR,Williams,2.0,HARD,53,0.01844744772970614,82.55084972831685,81.48737735849056,False
season2024,Monaco,SAR,Williams,3.0,MEDIUM,18,0.0937925696594422,79.85456690746472,77.1268888888889,False
season2024,Monaco,STR,Aston Martin,2.0,MEDIUM,39,-0.04022085020243043,83.2205766531714,81.12571794871795,False
season2024,Monaco,STR,Aston Martin,4.0,SOFT,26,0.06425974160206707,81.01109937984496,78.51426923076923,False
season2024,Monaco,TSU,RB,2.0,HARD,74,-0.012099504304520463,82.64662619850981,79.97352702702703,False
season2024,Monaco,VER,Red Bull Racing,2.0,MEDIUM,49,-0.04006387755102129,82.28913020408162,79.7624693877551,False
season2024,Monaco,VER,Red Bull Racing,3.0,HARD,25,0.06285999999999926,78.36829999999998,75.6812,False
season2024,Monaco,ZHO,Kick Sauber,2.0,HARD,66,0.014077543107472454,82.64606119042956,81.16807575757575,False
season2024,Monza,ALB,Williams,1.0,MEDIUM,15,0.022964285714284036,86.35012142857143,86.06179999999999,False
season2024,Monza,ALB,Williams,2.0,HARD,35,0.02275266106442511,86.34261372549018,84.79491428571428,False
season2024,Monza,ALO,Aston Martin,1.0,MEDIUM,10,-0.07284242424242497,87.04261818181818,86.1388,False
season2024,Monza,ALO,Aston Martin,2.0,HARD,21,0.0533155844155871,85.65646883116877,85.02957142857142,False
season2024,Monza,ALO,Aston Martin,3.0,HARD,17,0.03715931372548815,85.58891176470588,83.55982352941176,False
season2024,Monza,BOT,Kick Sauber,1.0,HARD,31,0.04584556451612962,86.78084435483873,86.67106451612905,False
season2024,Monza,BOT,Kick Sauber,2.0,MEDIUM,18,-0.058067079463359005,87.96993808049527,84.90966666666667,False
season2024,Monza,COL,Williams,1.0,MEDIUM,14,0.022797802197803863,86.92371868131859,86.65,False
season2024,Monza,COL,Williams,2.0,HARD,36,0.04319150579150415,85.98548785928789,84.87522222222225,False
season2024,Monza,GAS,Alpine,1.0,MEDIUM,8,0.06505952380952326,86.38004761904764,86.43537500000001,False
season2024,Monza,GAS,Alpine,2.0,HARD,18,0.1253828689370479,85.41225765393875,85.60127777777778,False
season2024,Monza,GAS,Alpine,3.0,HARD,21,0.017148051948051964,86.76703290043287,84.66280952380951,False
season2024,Monza,HAM,Mercedes,1.0,MEDIUM,13,0.023626373626377515,85.49106593406593,85.24007692307691,False
season2024,Monza,HAM,Mercedes,2.0,HARD,20,-0.032966917293232804,85.76661954887216,83.92999999999999,False
season2024,Monza,HAM,Mercedes,3.0,HARD,15,0.07520357142856918,84.54303452380954,82.68986666666666,False
season2024,Monza,HUL,Haas F1 Team,2.0,HARD,25,0.06519153846153865,85.62075846153847,85.48844,False
season2024,Monza,HUL,Haas F1 Team,3.0,HARD,19,0.05891929824561037,85.9282561403509,84.21136842105264,False
season2024,Monza,LEC,Ferrari,1.0,MEDIUM,13,0.0749395604395645,84.71317582417579,84.8726923076923,False
season2024,Monza,LEC,Ferrari,2.0,HARD,37,0.04667970602181124,84.6163518255097,83.62494594594595,False
season2024,Monza,MAG,Haas F1 Team,1.0,MEDIUM,12,-0.009017482517484262,86.65104778554782,86.17091666666666,False
season2024,Monza,MAG,Haas F1 Team,2.0,HARD,38,0.009334500492394485,86.28722168727431,84.58107894736843,False
season2024,Monza,NOR,McLaren,1.0,MEDIUM,12,0.013713286713281094,85.1346503496504,84.825,False
season2024,Monza,NOR,McLaren,2.0,HARD,16,0.0004176470588229967,85.11715735294116,83.828625,False
season2024,Monza,NOR,McLaren,3.0,HARD,20,-0.0014233082706749977,85.10921804511275,82.70034999999999,False
season2024,Monza,OCO,Alpine,1.0,HARD,29,0.06564827586206805,86.16076551724136,86.33113793103449,False
season2024,Monza,OCO,Alpine,2.0,MEDIUM,20,0.05126315789473801,86.69217368421052,84.9442,False
season2024,Monza,PER,Red Bull Racing,1.0,HARD,21,0.06004545454545378,85.3630735930736,85.42361904761907,False
season2024,Monza,PER,Red Bull Racing,2.0,HARD,10,0.032533333333334656,85.28993333333332,83.8789,False
season2024,Monza,PER,Red Bull Racing,3.0,MEDIUM,17,0.027149509803921654,85.92568137254901,83.72217647058824,False
season2024,Monza,PIA,McLaren,1.0,MEDIUM,14,0.04554945054945065,84.76990109890106,84.68957142857141,False
season2024,Monza,PIA,McLaren,2.0,HARD,20,0.021451879699249016,84.76305338345864,83.49725000000001,False
season2024,Monza,PIA,McLaren,3.0,HARD,14,0.04901098901098901,84.59926373626371,82.45835714285715,False
season2024,Monza,RIC,RB,1.0,MEDIUM,9,-0.0801833333333313,87.03721111111112,86.22611111111111,False
season2024,Monza,RIC,RB,2.0,HARD,41,0.03811097560975618,85.96015487804875,85.02170731707318,False
season2024,Monza,RUS,Mercedes,1.0,MEDIUM,9,-0.040699999999997884,86.01753333333335,85.44333333333333,False
season2024,Monza,RUS,Mercedes,2.0,HARD,20,0.0013451127819544642,85.60378120300751,84.38174999999998,False
season2024,Monza,RUS,Mercedes,3.0,HARD,19,-0.02884035087719175,85.61045438596489,82.8732105263158,False
season2024,Monza,SAI,Ferrari,1.0,MEDIUM,17,0.0744362745098014,84.95116666666667,85.14552941176468,False
season2024,Monza,SAI,Ferrari,2.0,HARD,33,0.058945521390375524,84.74155637254901,83.76757575757576,False
season2024,Monza,STR,Aston Martin,1.0,HARD,17,0.04104411764706044,86.55033823529409,86.45182352941177,False
season2024,Monza,STR,Aston Martin,2.0,HARD,15,0.09509285714285774,85.42217857142857,84.92820000000002,False
season2024,Monza,STR,Aston Martin,3.0,MEDIUM,12,0.11904895104895069,85.65791724941725,84.27733333333333,False
season2024,Monza,VER,Red Bull Racing,1.0,HARD,20,0.04992631578947327,85.37894736842104,85.3206,False
season2024,Monza,VER,Red Bull Racing,2.0,HARD,17,0.06424264705882014,84.70580882352944,83.58823529411765,False
season2024,Monza,VER,Red Bull Racing,3.0,MEDIUM,11,0.11240909090909304,84.63113636363636,82.778,False
season2024,Monza,ZHO,Kick Sauber,1.0,MEDIUM,13,-0.04532417582417462,87.70230219780218,86.85438461538462,False
season2024,Monza,ZHO,Kick Sauber,2.0,HARD,36,0.08657258687258704,86.06073419133419,85.93797222222221,False
season2024,Sakhir,ALB,Williams,1.0,SOFT,12,0.08590900562851299,98.48212945590996,98.72425000000003,False
season2024,Sakhir,ALB,Williams,2.0,HARD,19,0.07648947368420873,98.54472105263159,97.95610526315791,False
season2024,Sakhir,ALB,Williams,3.0,HARD,19,0.12020175438596067,97.54983333333337,96.28705263157896,False
season2024,Sakhir,ALO,Aston Martin,1.0,SOFT,12,0.07643339587242082,98.0603048780488,98.4575,False
season2024,Sakhir,ALO,Aston Martin,2.0,HARD,24,0.07671217391304315,97.8308023188406,97.29891666666667,False
season2024,Sakhir,ALO,Aston Martin,3.0,HARD,15,0.0784642857142836,97.03622142857145,94.99239999999999,False
season2024,Sakhir,BOT,Kick Sauber,1.0,SOFT,9,0.12540967741935316,98.59927419354841,99.02955555555556,False
season2024,Sakhir,BOT,Kick Sauber,2.0,HARD,16,0.1542058823529439,97.67929411764703,97.96175,False
season2024,Sakhir,BOT,Kick Sauber,3.0,HARD,25,0.07238846153846154,98.44360153846155,97.03704000000002,False
season2024,Sakhir,GAS,Alpine,1.0,SOFT,9,0.08694838709677617,98.75387096774193,98.94911111111112,False
season2024,Sakhir,GAS,Alpine,2.0,HARD,17,0.12710049019607625,98.01981862745097,98.08082352941176,False
season2024,Sakhir,GAS,Alpine,3.0,HARD,10,0.09677575757575964,97.97435757575758,96.5409,False
season2024,Sakhir,GAS,Alpine,4.0,SOFT,12,0.13613986013985863,97.22895104895105,95.47249999999998,False
season2024,Sakhir,HAM,Mercedes,1.0,SOFT,9,0.05806774193548345,98.06671612903226,98.25966666666665,False
season2024,Sakhir,HAM,Mercedes,2.0,HARD,19,0.05775614035087579,97.51568245614034,96.886,False
season2024,Sakhir,HAM,Mercedes,3.0,HARD,23,0.09315810276679688,96.73337944664033,95.41443478260868,False
season2024,Sakhir,HUL,Haas F1 Team,2.0,HARD,15,0.08772564612325688,97.49626507620945,97.77506666666667,False
season2024,Sakhir,HUL,Haas F1 Team,3.0,HARD,19,0.11401403508771825,97.44826666666667,96.9974210526316,False
season2024,Sakhir,HUL,Haas F1 Team,4.0,SOFT,14,0.09449890109890191,97.31790329670334,95.49314285714287,False
season2024,Sakhir,LEC,Ferrari,1.0,SOFT,8,0.18011904761904426,96.71223809523813,97.94074999999998,False
season2024,Sakhir,LEC,Ferrari,2.0,HARD,21,0.06147662337662373,97.42513766233765,96.89785714285715,False
season2024,Sakhir,LEC,Ferrari,3.0,HARD,22,0.11429361942405412,96.35096612083571,95.22213636363637,False
season2024,Sakhir,MAG,Haas F1 Team,1.0,SOFT,8,0.15203571428572282,98.34167857142856,98.87537499999999,False
season2024,Sakhir,MAG,Haas F1 Team,2.0,HARD,19,0.08283859649122852,98.26909122807017,97.97031578947367,False
season2024,Sakhir,MAG,Haas F1 Team,3.0,HARD,23,0.1418982213438703,97.13175790513837,96.50143478260871,False
season2024,Sakhir,NOR,McLaren,1.0,SOFT,10,0.0959860139860145,97.36233566433565,97.92490000000001,False
season2024,Sakhir,NOR,McLaren,2.0,HARD,18,0.08369143446852079,97.1807399380805,96.76700000000001,False
season2024,Sakhir,NOR,McLaren,3.0,HARD,23,0.11600691699604503,96.54851877470357,95.52660869565216,False
season2024,Sakhir,OCO,Alpine,1.0,SOFT,8,0.13352380952381734,98.55436904761905,98.98625,False
season2024,Sakhir,OCO,Alpine,2.0,HARD,18,0.11596491228070036,98.20281286549707,98.29294444444446,False
season2024,Sakhir,OCO,Alpine,3.0,HARD,25,0.11392615384615377,97.91239384615388,97.08736,False
season2024,Sakhir,PER,Red Bull Racing,1.0,SOFT,9,0.14658064516129482,96.61370967741931,97.61311111111111,False
season2024,Sakhir,PER,Red Bull Racing,2.0,HARD,22,0.07393167701863297,96.7042631281762,96.2809090909091,False
season2024,Sakhir,PER,Red Bull Racing,3.0,SOFT,20,0.12163609022556475,96.20088496240602,94.98720000000002,False
season2024,Sakhir,PIA,McLaren,1.0,SOFT,9,0.056841935483871585,97.90532903225807,98.08711111111111,False
season2024,Sakhir,PIA,McLaren,2.0,HARD,20,0.08541278195488779,97.20840300751877,96.89815,False
season2024,Sakhir,PIA,McLaren,3.0,HARD,22,0.11248108413325666,96.65780463015251,95.50631818181817,False
season2024,Sakhir,RIC,RB,1.0,SOFT,10,0.06866033966034181,98.72829470529467,99.0258,False
season2024,Sakhir,RIC,RB,2.0,HARD,20,0.10022631578947348,98.03704736842106,97.84215000000002,False
season2024,Sakhir,RIC,RB,3.0,SOFT,20,0.1783398496240627,96.65549172932326,96.1489,False
season2024,Sakhir,RUS,Mercedes,1.0,SOFT,8,0.241249999999997,95.79600000000005,97.544125,False
season2024,Sakhir,RUS,Mercedes,2.0,HARD,18,0.046049535603716406,97.67225765393873,96.97327777777777,False
season2024,Sakhir,RUS,Mercedes,3.0,HARD,25,0.09789000000000055,96.82457999999997,95.72003999999998,False
season2024,Sakhir,SAI,Ferrari,1.0,SOFT,11,0.08045594125500738,97.24395260347126,97.67045454545455,False
season2024,Sakhir,SAI,Ferrari,2.0,HARD,19,0.09330701754386145,96.62714912280698,96.27852631578948,False
season2024,Sakhir,SAI,Ferrari,3.0,HARD,21,0.07977922077922149,96.67931601731601,95.05166666666666,False
season2024,Sakhir,SAR,Williams,1.0,SOFT,8,0.2169880952380964,98.0249404761905,98.915875,False
season2024,Sakhir,SAR,Williams,2.0,HARD,16,-0.07712352941176184,100.63942352941172,98.83425,False
season2024,Sakhir,SAR,Williams,3.0,HARD,10,0.11816969696969913,97.80469696969695,96.6753,False
season2024,Sakhir,SAR,Williams,4.0,SOFT,14,0.23074725274725316,96.68293406593399,95.97678571428571,False
season2024,Sakhir,STR,Aston Martin,2.0,HARD,16,0.1259426470588271,97.5733573529411,97.7523125,False
season2024,Sakhir,STR,Aston Martin,3.0,HARD,29,0.0913187192118217,97.33576256157635,96.43186206896551,False
season2024,Sakhir,TSU,RB,1.0,SOFT,11,0.09238785046729187,98.27090654205601,98.54281818181818,False
season2024,Sakhir,TSU,RB,2.0,HARD,18,0.06830546955624321,98.33368145854833,97.7033888888889,False
season2024,Sakhir,TSU,RB,3.0,HARD,21,0.10767532467532351,97.91489610389613,96.677,False
season2024,Sakhir,VER,Red Bull Racing,1.0,SOFT,13,0.0864845765563654,96.42860459899049,96.96415384615382,False
season2024,Sakhir,VER,Red Bull Racing,2.0,HARD,18,0.11581011351908893,95.87643825249398,95.57994444444444,False
season2024,Sakhir,VER,Red Bull Racing,3.0,SOFT,19,0.0885315789473678,96.35094210526316,94.68478947368422,False
season2024,Sakhir,ZHO,Kick Sauber,2.0,HARD,17,0.11901470588235191,97.51820588235293,97.66335294117647,False
season2024,Sakhir,ZHO,Kick Sauber,3.0,HARD,27,0.09457081807081766,97.80258587708586,96.85614814814815,False
season2024,Shanghai,ALB,Williams,2.0,MEDIUM,9,0.12026666666667236,102.9536222222222,102.85022222222223,False
season2024,Shanghai,ALB,Williams,3.0,HARD,25,0.07164692307692502,102.45041461538452,101.53499999999998,False
season2024,Shanghai,ALO,Aston Martin,1.0,MEDIUM,9,0.3476166666666736,100.69941111111109,102.45511111111111,False
season2024,Shanghai,ALO,Aston Martin,3.0,SOFT,11,0.17172727272727223,99.8898181818182,100.25900000000001,False
season2024,Shanghai,ALO,Aston Martin,4.0,MEDIUM,12,0.1707062937062943,101.06953613053615,99.57233333333333,False
season2024,Shanghai,BOT,Kick Sauber,2.0,HARD,9,0.17176666666666998,102.01717777777776,102.22277777777776,False
season2024,Shanghai,GAS,Alpine,1.0,MEDIUM,9,0.13681666666666836,102.89054444444444,103.38144444444444,False
season2024,Shanghai,GAS,Alpine,4.0,MEDIUM,17,0.14402696078431085,101.60125980392155,100.40152941176471,False
season2024,Shanghai,HAM,Mercedes,2.0,MEDIUM,9,0.20771666666666602,101.73936666666667,102.16066666666666,False
season2024,Shanghai,HAM,Mercedes,3.0,HARD,25,0.08758692307692316,101.68150076923078,101.27600000000001,False
season2024,Shanghai,HUL,Haas F1 Team,2.0,HARD,10,0.19311515151514833,101.66235151515154,102.12010000000001,False
season2024,Shanghai,HUL,Haas F1 Team,3.0,HARD,25,0.08578153846153896,102.01286769230762,101.39428000000002,False
season2024,Shanghai,LEC,Ferrari,1.0,MEDIUM,18,0.04812487100102947,102.2424110767114,102.17022222222221,False
season2024,Shanghai,LEC,Ferrari,2.0,HARD,25,0.0949861538461532,100.31443846153847,100.07912,False
season2024,Shanghai,MAG,Haas F1 Team,1.0,HARD,15,0.07597499999999786,103.6568916666667,103.84566666666665,False
season2024,Shanghai,MAG,Haas F1 Team,3.0,MEDIUM,25,0.07917846153845833,103.00212615384619,101.92815999999999,False
season2024,Shanghai,NOR,McLaren,1.0,MEDIUM,19,0.08280175438596515,101.5688649122807,101.87468421052631,False
season2024,Shanghai,NOR,McLaren,2.0,HARD,25,0.11214769230769456,99.66511076923071,99.71236,False
season2024,Shanghai,OCO,Alpine,2.0,HARD,9,0.17853333333334023,101.97046666666664,102.21666666666665,False
season2024,Shanghai,OCO,Alpine,3.0,HARD,25,0.07167846153846084,102.36291230769226,101.44815999999999,False
season2024,Shanghai,PER,Red Bull Racing,1.0,MEDIUM,11,0.15638181818181998,100.89723636363637,101.6069090909091,False
season2024,Shanghai,PER,Red Bull Racing,3.0,HARD,25,0.08918923076923106,100.4273861538461,99.88036,False
season2024,Shanghai,PIA,McLaren,1.0,MEDIUM,14,0.1539362637362633,101.7423274725274,102.58328571428571,False
season2024,Shanghai,PIA,McLaren,3.0,HARD,25,0.08602923076923123,101.97321538461537,101.2738,False
season2024,Shanghai,RIC,RB,1.0,MEDIUM,12,0.0489930069930063,103.44121911421911,103.39616666666667,False
season2024,Shanghai,RUS,Mercedes,1.0,MEDIUM,9,0.2978666666666716,101.16246666666662,102.61966666666666,False
season2024,Shanghai,RUS,Mercedes,3.0,HARD,25,0.06486230769230862,101.64937153846147,100.59148,False
season2024,Shanghai,SAI,Ferrari,1.0,MEDIUM,15,0.1131964285714289,102.10983214285716,102.63359999999999,False
season2024,Shanghai,SAI,Ferrari,2.0,HARD,26,0.06226079919069353,101.14443995953462,100.39849999999998,False
season2024,Shanghai,SAR,Williams,1.0,SOFT,10,0.013557575757575416,104.06857575757573,103.7992,False
season2024,Shanghai,SAR,Williams,3.0,HARD,25,0.09418384615384807,102.83144307692305,102.29511999999998,False
season2024,Shanghai,STR,Aston Martin,2.0,MEDIUM,9,0.15470000000000222,101.71502222222226,101.81822222222223,False
season2024,Shanghai,STR,Aston Martin,5.0,HARD,20,0.1566090225563907,100.45855112781956,100.48509999999999,False
season2024,Shanghai,TSU,RB,2.0,MEDIUM,10,0.14095151515151444,102.40371515151513,102.52240000000002,False
season2024,Shanghai,VER,Red Bull Racing,1.0,MEDIUM,11,0.17037272727272648,100.17075454545453,100.97836363636362,False
season2024,Shanghai,VER,Red Bull Racing,3.0,HARD,25,0.11380769230769314,99.22399846153841,99.19396,False
season2024,Shanghai,ZHO,Kick Sauber,2.0,HARD,10,0.21677575757575557,101.9385575757576,102.5501,False
season2024,Shanghai,ZHO,Kick Sauber,3.0,HARD,8,-0.05184523809523835,104.33994047619049,101.739375,False
season2024,Shanghai,ZHO,Kick Sauber,4.0,SOFT,15,0.2110500000000007,101.08235,100.28680000000001,False
season2024,Spa-Francorchamps,ALB,Williams,2.0,MEDIUM,12,0.051290649470296,110.55006725011512,110.08008333333332,False
season2024,Spa-Francorchamps,ALB,Williams,3.0,HARD,20,0.059985714285715,109.81361428571427,108.60594999999998,False
season2024,Spa-Francorchamps,ALO,Aston Martin,1.0,MEDIUM,11,0.07707272727272463,110.63694545454548,110.79145454545454,False
season2024,Spa-Francorchamps,ALO,Aston Martin,2.0,MEDIUM,29,-0.02363596059113353,111.14160443349748,109.08979310344827,False
season2024,Spa-Francorchamps,BOT,Kick Sauber,1.0,MEDIUM,9,0.07355000000000253,110.94325555555554,111.05455555555555,False
season2024,Spa-Francorchamps,BOT,Kick Sauber,2.0,HARD,21,-0.016184287898393684,111.17775914383165,109.65414285714286,False
season2024,Spa-Francorchamps,BOT,Kick Sauber,3.0,MEDIUM,8,0.13765476190476597,109.3622738095238,107.891875,False
season2024,Spa-Francorchamps,GAS,Alpine,2.0,HARD,16,0.015501278772376016,110.7216118925831,109.82175,False
season2024,Spa-Francorchamps,GAS,Alpine,3.0,HARD,15,0.0740857142857128,109.47689523809527,108.10866666666666,False
season2024,Spa-Francorchamps,HAM,Mercedes,1.0,MEDIUM,9,0.08649999999999908,109.39100000000002,109.58,False
season2024,Spa-Francorchamps,HAM,Mercedes,2.0,HARD,12,0.05885425101214123,108.69121457489881,108.11833333333333,False
season2024,Spa-Francorchamps,HAM,Mercedes,3.0,HARD,17,0.06220343137254731,108.45261274509802,107.09464705882354,False
season2024,Spa-Francorchamps,HUL,Haas F1 Team,2.0,HARD,10,0.23526538108356385,109.37506887052339,110.23389999999999,False
season2024,Spa-Francorchamps,HUL,Haas F1 Team,3.0,MEDIUM,23,0.03718181818181349,110.82772332015811,109.49608695652174,False
season2024,Spa-Francorchamps,LEC,Ferrari,1.0,MEDIUM,10,0.027460606060604433,110.08700606060609,109.90800000000002,False
season2024,Spa-Francorchamps,LEC,Ferrari,2.0,HARD,10,0.09983766233766175,108.56970129870133,108.2415,False
season2024,Spa-Francorchamps,LEC,Ferrari,3.0,HARD,18,0.06362848297213408,108.67734537323703,107.39294444444444,False
season2024,Spa-Francorchamps,MAG,Haas F1 Team,1.0,MEDIUM,14,0.03521893491124174,111.45826627218935,111.28871428571428,False
season2024,Spa-Francorchamps,MAG,Haas F1 Team,2.0,HARD,26,-0.00041470085469912717,110.78466700854699,109.04615384615384,False
season2024,Spa-Francorchamps,NOR,McLaren,1.0,MEDIUM,13,0.013461538461547722,110.4298461538461,110.09753846153846,False
season2024,Spa-Francorchamps,NOR,McLaren,2.0,HARD,12,0.027888111888110065,109.02233916083915,107.99400000000001,False
season2024,Spa-Francorchamps,NOR,McLaren,3.0,HARD,14,0.1476571428571449,107.6813428571428,106.87392857142858,False
season2024,Spa-Francorchamps,OCO,Alpine,1.0,MEDIUM,10,0.09638181818182108,110.65821818181816,110.9272,False
season2024,Spa-Francorchamps,OCO,Alpine,2.0,HARD,15,-0.03067359855334434,110.68302441229658,109.17200000000001,False
season2024,Spa-Francorchamps,OCO,Alpine,3.0,HARD,13,-0.028934065934063224,110.10085714285714,107.7793846153846,False
