Season,Race,Driver,Team,LapNumber,Stint,TyreLife,Compound,FreshTyre,LapTime,Position,LapTimeFuelCorrected
season2024,Mexico City,BOT,Kick Sauber,29.0,1.0,30.0,HARD,False,83.766,11.0,85.361
season2024,Mexico City,BOT,Kick Sauber,30.0,1.0,31.0,HARD,False,83.425,10.0,85.075
season2024,Mexico City,BOT,Kick Sauber,31.0,1.0,32.0,HARD,False,82.994,9.0,84.699
season2024,Mexico City,BOT,Kick Sauber,32.0,1.0,33.0,HARD,False,83.774,10.0,85.534
season2024,Mexico City,BOT,Kick Sauber,33.0,1.0,34.0,HARD,False,83.093,10.0,84.908
season2024,Mexico City,BOT,Kick Sauber,34.0,1.0,35.0,HARD,False,83.262,10.0,85.132
season2024,Mexico City,BOT,Kick Sauber,35.0,1.0,36.0,HARD,False,83.191,10.0,85.116
season2024,Mexico City,BOT,Kick Sauber,36.0,1.0,37.0,HARD,False,83.597,11.0,85.577
season2024,Mexico City,BOT,Kick Sauber,37.0,1.0,38.0,HARD,False,83.97,12.0,86.005
season2024,Mexico City,BOT,Kick Sauber,38.0,1.0,39.0,HARD,False,83.275,12.0,85.36500000000001
season2024,Mexico City,BOT,Kick Sauber,39.0,1.0,40.0,HARD,False,83.188,12.0,85.333
season2024,Mexico City,BOT,Kick Sauber,40.0,1.0,41.0,HARD,False,83.072,10.0,85.272
season2024,Mexico City,BOT,Kick Sauber,41.0,1.0,42.0,HARD,False,83.145,10.0,85.39999999999999
season2024,Mexico City,BOT,Kick Sauber,42.0,1.0,43.0,HARD,False,83.341,10.0,85.651
season2024,Mexico City,BOT,Kick Sauber,43.0,1.0,44.0,HARD,False,85.121,12.0,87.48599999999999
season2024,Mexico City,BOT,Kick Sauber,44.0,1.0,45.0,HARD,False,83.206,12.0,85.626
season2024,Mexico City,BOT,Kick Sauber,45.0,1.0,46.0,HARD,False,83.072,12.0,85.547
season2024,Mexico City,BOT,Kick Sauber,46.0,1.0,47.0,HARD,False,83.039,12.0,85.569
season2024,Mexico City,BOT,Kick Sauber,47.0,1.0,48.0,HARD,False,83.008,12.0,85.59299999999999
season2024,Mexico City,BOT,Kick Sauber,48.0,1.0,49.0,HARD,False,82.879,11.0,85.519
season2024,Mexico City,BOT,Kick Sauber,51.0,2.0,3.0,MEDIUM,False,81.855,14.0,84.66000000000001
season2024,Mexico City,BOT,Kick Sauber,52.0,2.0,4.0,MEDIUM,False,81.442,14.0,84.30199999999999
season2024,Mexico City,BOT,Kick Sauber,53.0,2.0,5.0,MEDIUM,False,81.25,14.0,84.165
season2024,Mexico City,BOT,Kick Sauber,54.0,2.0,6.0,MEDIUM,False,81.239,14.0,84.209
season2024,Mexico City,BOT,Kick Sauber,55.0,2.0,7.0,MEDIUM,False,81.165,14.0,84.19000000000001
season2024,Mexico City,BOT,Kick Sauber,56.0,2.0,8.0,MEDIUM,False,81.275,14.0,84.355
season2024,Mexico City,BOT,Kick Sauber,57.0,2.0,9.0,MEDIUM,False,81.085,14.0,84.22
season2024,Mexico City,BOT,Kick Sauber,58.0,2.0,10.0,MEDIUM,False,81.142,14.0,84.332
season2024,Mexico City,BOT,Kick Sauber,59.0,2.0,11.0,MEDIUM,False,81.089,14.0,84.334
season2024,Mexico City,BOT,Kick Sauber,60.0,2.0,12.0,MEDIUM,False,81.261,14.0,84.56099999999999
season2024,Mexico City,BOT,Kick Sauber,61.0,2.0,13.0,MEDIUM,False,81.393,14.0,84.748
season2024,Mexico City,BOT,Kick Sauber,62.0,2.0,14.0,MEDIUM,False,81.383,14.0,84.79299999999999
season2024,Mexico City,BOT,Kick Sauber,63.0,2.0,15.0,MEDIUM,False,81.629,14.0,85.09400000000001
season2024,Mexico City,BOT,Kick Sauber,64.0,2.0,16.0,MEDIUM,False,81.714,14.0,85.234
season2024,Mexico City,BOT,Kick Sauber,65.0,2.0,17.0,MEDIUM,False,81.953,14.0,85.528
season2024,Mexico City,BOT,Kick Sauber,66.0,2.0,18.0,MEDIUM,False,81.714,13.0,85.344
season2024,Mexico City,BOT,Kick Sauber,67.0,2.0,19.0,MEDIUM,False,81.416,13.0,85.101
season2024,Mexico City,BOT,Kick Sauber,68.0,2.0,20.0,MEDIUM,False,81.464,13.0,85.204
season2024,Mexico City,BOT,Kick Sauber,69.0,2.0,21.0,MEDIUM,False,82.585,13.0,86.38
season2024,Mexico City,BOT,Kick Sauber,70.0,2.0,22.0,MEDIUM,False,83.751,14.0,87.601
season2024,Mexico City,ZHO,Kick Sauber,7.0,1.0,8.0,HARD,False,83.668,16.0,84.05300000000001
season2024,Mexico City,ZHO,Kick Sauber,8.0,1.0,9.0,HARD,False,83.38,16.0,83.82
season2024,Mexico City,ZHO,Kick Sauber,9.0,1.0,10.0,HARD,False,82.904,16.0,83.399
season2024,Mexico City,ZHO,Kick Sauber,10.0,1.0,11.0,HARD,False,84.166,17.0,84.716
season2024,Mexico City,ZHO,Kick Sauber,11.0,1.0,12.0,HARD,False,83.608,17.0,84.21300000000001
season2024,Mexico City,ZHO,Kick Sauber,12.0,1.0,13.0,HARD,False,83.489,17.0,84.149
season2024,Mexico City,ZHO,Kick Sauber,13.0,1.0,14.0,HARD,False,83.757,17.0,84.47200000000001
season2024,Mexico City,ZHO,Kick Sauber,14.0,1.0,15.0,HARD,False,83.979,17.0,84.749
season2024,Mexico City,ZHO,Kick Sauber,15.0,1.0,16.0,HARD,False,85.364,16.0,86.18900000000001
season2024,Mexico City,ZHO,Kick Sauber,16.0,1.0,17.0,HARD,False,84.126,16.0,85.006
season2024,Mexico City,ZHO,Kick Sauber,17.0,1.0,18.0,HARD,False,83.57,16.0,84.505
season2024,Mexico City,ZHO,Kick Sauber,18.0,1.0,19.0,HARD,False,83.676,16.0,84.666
season2024,Mexico City,ZHO,Kick Sauber,19.0,1.0,20.0,HARD,False,83.694,16.0,84.739
season2024,Mexico City,ZHO,Kick Sauber,20.0,1.0,21.0,HARD,False,83.54,16.0,84.64
season2024,Mexico City,ZHO,Kick Sauber,21.0,1.0,22.0,HARD,False,83.774,15.0,84.929
season2024,Mexico City,ZHO,Kick Sauber,22.0,1.0,23.0,HARD,False,83.7,15.0,84.91
season2024,Mexico City,ZHO,Kick Sauber,23.0,1.0,24.0,HARD,False,83.709,15.0,84.974
season2024,Mexico City,ZHO,Kick Sauber,24.0,1.0,25.0,HARD,False,83.371,15.0,84.69099999999999
season2024,Mexico City,ZHO,Kick Sauber,25.0,1.0,26.0,HARD,False,83.783,15.0,85.158
season2024,Mexico City,ZHO,Kick Sauber,26.0,1.0,27.0,HARD,False,84.058,15.0,85.48800000000001
season2024,Mexico City,ZHO,Kick Sauber,27.0,1.0,28.0,HARD,False,83.835,13.0,85.32
season2024,Mexico City,ZHO,Kick Sauber,28.0,1.0,29.0,HARD,False,85.184,14.0,86.724
season2024,Mexico City,ZHO,Kick Sauber,29.0,1.0,30.0,HARD,False,84.497,14.0,86.092
season2024,Mexico City,ZHO,Kick Sauber,30.0,1.0,31.0,HARD,False,83.71,13.0,85.36
season2024,Mexico City,ZHO,Kick Sauber,31.0,1.0,32.0,HARD,False,86.422,14.0,88.127
season2024,Mexico City,ZHO,Kick Sauber,32.0,1.0,33.0,HARD,False,83.854,14.0,85.614
season2024,Mexico City,ZHO,Kick Sauber,33.0,1.0,34.0,HARD,False,84.323,15.0,86.13799999999999
season2024,Mexico City,ZHO,Kick Sauber,34.0,1.0,35.0,HARD,False,83.519,15.0,85.38900000000001
season2024,Mexico City,ZHO,Kick Sauber,35.0,1.0,36.0,HARD,False,83.514,15.0,85.439
season2024,Mexico City,ZHO,Kick Sauber,36.0,1.0,37.0,HARD,False,83.521,15.0,85.501
season2024,Mexico City,ZHO,Kick Sauber,37.0,1.0,38.0,HARD,False,83.308,15.0,85.343
season2024,Mexico City,ZHO,Kick Sauber,38.0,1.0,39.0,HARD,False,83.24,15.0,85.33
season2024,Mexico City,ZHO,Kick Sauber,39.0,1.0,40.0,HARD,False,83.444,15.0,85.589
season2024,Mexico City,ZHO,Kick Sauber,40.0,1.0,41.0,HARD,False,83.485,14.0,85.685
season2024,Mexico City,ZHO,Kick Sauber,41.0,1.0,42.0,HARD,False,83.646,14.0,85.901
season2024,Mexico City,ZHO,Kick Sauber,42.0,1.0,43.0,HARD,False,84.414,15.0,86.724
season2024,Mexico City,ZHO,Kick Sauber,45.0,2.0,3.0,MEDIUM,False,82.364,16.0,84.839
season2024,Mexico City,ZHO,Kick Sauber,46.0,2.0,4.0,MEDIUM,False,83.064,17.0,85.594
season2024,Mexico City,ZHO,Kick Sauber,47.0,2.0,5.0,MEDIUM,False,81.98,17.0,84.565
season2024,Mexico City,ZHO,Kick Sauber,48.0,2.0,6.0,MEDIUM,False,81.834,17.0,84.474
season2024,Mexico City,ZHO,Kick Sauber,49.0,2.0,7.0,MEDIUM,False,81.689,17.0,84.38399999999999
season2024,Mexico City,ZHO,Kick Sauber,50.0,2.0,8.0,MEDIUM,False,81.776,17.0,84.526
season2024,Mexico City,ZHO,Kick Sauber,51.0,2.0,9.0,MEDIUM,False,81.772,17.0,84.57700000000001
season2024,Mexico City,ZHO,Kick Sauber,52.0,2.0,10.0,MEDIUM,False,81.78,17.0,84.64
season2024,Mexico City,ZHO,Kick Sauber,53.0,2.0,11.0,MEDIUM,False,81.786,17.0,84.70100000000001
season2024,Mexico City,ZHO,Kick Sauber,54.0,2.0,12.0,MEDIUM,False,81.713,17.0,84.68299999999999
season2024,Mexico City,ZHO,Kick Sauber,55.0,2.0,13.0,MEDIUM,False,81.586,17.0,84.611
season2024,Mexico City,ZHO,Kick Sauber,56.0,2.0,14.0,MEDIUM,False,81.553,17.0,84.633
season2024,Mexico City,ZHO,Kick Sauber,57.0,2.0,15.0,MEDIUM,False,81.864,17.0,84.99900000000001
season2024,Mexico City,ZHO,Kick Sauber,58.0,2.0,16.0,MEDIUM,False,84.671,17.0,87.861
season2024,Mexico City,ZHO,Kick Sauber,59.0,2.0,17.0,MEDIUM,False,82.216,17.0,85.461
season2024,Mexico City,ZHO,Kick Sauber,60.0,2.0,18.0,MEDIUM,False,82.413,17.0,85.713
season2024,Mexico City,ZHO,Kick Sauber,61.0,2.0,19.0,MEDIUM,False,82.442,17.0,85.797
season2024,Mexico City,ZHO,Kick Sauber,62.0,2.0,20.0,MEDIUM,False,82.319,17.0,85.729
season2024,Mexico City,ZHO,Kick Sauber,63.0,2.0,21.0,MEDIUM,False,81.82,17.0,85.285
season2024,Mexico City,ZHO,Kick Sauber,64.0,2.0,22.0,MEDIUM,False,81.962,17.0,85.482
season2024,Mexico City,ZHO,Kick Sauber,65.0,2.0,23.0,MEDIUM,False,81.935,17.0,85.51
season2024,Mexico City,ZHO,Kick Sauber,66.0,2.0,24.0,MEDIUM,False,81.835,16.0,85.46499999999999
season2024,Mexico City,ZHO,Kick Sauber,67.0,2.0,25.0,MEDIUM,False,82.056,16.0,85.741
season2024,Mexico City,ZHO,Kick Sauber,68.0,2.0,26.0,MEDIUM,False,81.826,16.0,85.56599999999999
season2024,Mexico City,ZHO,Kick Sauber,69.0,2.0,27.0,MEDIUM,False,83.604,15.0,87.399
season2024,Mexico City,ZHO,Kick Sauber,70.0,2.0,28.0,MEDIUM,False,82.731,15.0,86.58099999999999
season2024,Mexico City,LAW,RB,7.0,1.0,7.0,HARD,True,83.455,10.0,83.84
season2024,Mexico City,LAW,RB,8.0,1.0,8.0,HARD,True,82.947,10.0,83.387
season2024,Mexico City,LAW,RB,9.0,1.0,9.0,HARD,True,83.203,10.0,83.69800000000001
season2024,Mexico City,LAW,RB,10.0,1.0,10.0,HARD,True,83.002,10.0,83.55199999999999
season2024,Mexico City,LAW,RB,11.0,1.0,11.0,HARD,True,82.909,10.0,83.51400000000001
season2024,Mexico City,LAW,RB,12.0,1.0,12.0,HARD,True,82.693,10.0,83.353
season2024,Mexico City,LAW,RB,13.0,1.0,13.0,HARD,True,82.815,10.0,83.53
season2024,Mexico City,LAW,RB,14.0,1.0,14.0,HARD,True,82.791,10.0,83.56099999999999
season2024,Mexico City,LAW,RB,15.0,1.0,15.0,HARD,True,83.131,10.0,83.956
season2024,Mexico City,LAW,RB,16.0,1.0,16.0,HARD,True,83.246,10.0,84.12599999999999
season2024,Mexico City,LAW,RB,17.0,1.0,17.0,HARD,True,83.3,10.0,84.235
season2024,Mexico City,LAW,RB,18.0,1.0,18.0,HARD,True,85.231,10.0,86.22099999999999
season2024,Mexico City,LAW,RB,19.0,1.0,19.0,HARD,True,83.517,10.0,84.562
season2024,Mexico City,LAW,RB,20.0,1.0,20.0,HARD,True,83.356,10.0,84.45599999999999
season2024,Mexico City,LAW,RB,21.0,1.0,21.0,HARD,True,83.374,10.0,84.529
season2024,Mexico City,LAW,RB,22.0,1.0,22.0,HARD,True,83.493,10.0,84.70299999999999
season2024,Mexico City,LAW,RB,23.0,1.0,23.0,HARD,True,83.423,10.0,84.688
season2024,Mexico City,LAW,RB,24.0,1.0,24.0,HARD,True,83.477,10.0,84.797
season2024,Mexico City,LAW,RB,25.0,1.0,25.0,HARD,True,83.493,10.0,84.868
season2024,Mexico City,LAW,RB,26.0,1.0,26.0,HARD,True,83.689,10.0,85.119
season2024,Mexico City,LAW,RB,27.0,1.0,27.0,HARD,True,83.812,9.0,85.297
season2024,Mexico City,LAW,RB,28.0,1.0,28.0,HARD,True,83.999,8.0,85.539
season2024,Mexico City,LAW,RB,29.0,1.0,29.0,HARD,True,82.879,7.0,84.474
season2024,Mexico City,LAW,RB,30.0,1.0,30.0,HARD,True,83.015,6.0,84.665
season2024,Mexico City,LAW,RB,31.0,1.0,31.0,HARD,True,83.088,5.0,84.79299999999999
season2024,Mexico City,LAW,RB,32.0,1.0,32.0,HARD,True,83.155,4.0,84.915
season2024,Mexico City,LAW,RB,33.0,1.0,33.0,HARD,True,84.101,5.0,85.916
season2024,Mexico City,LAW,RB,34.0,1.0,34.0,HARD,True,85.903,7.0,87.77300000000001
season2024,Mexico City,LAW,RB,35.0,1.0,35.0,HARD,True,83.219,7.0,85.14399999999999
season2024,Mexico City,LAW,RB,36.0,1.0,36.0,HARD,True,83.004,7.0,84.98400000000001
season2024,Mexico City,LAW,RB,37.0,1.0,37.0,HARD,True,83.154,7.0,85.189
season2024,Mexico City,LAW,RB,38.0,1.0,38.0,HARD,True,83.736,8.0,85.82600000000001
season2024,Mexico City,LAW,RB,41.0,2.0,2.0,MEDIUM,True,81.503,16.0,83.758
season2024,Mexico City,LAW,RB,42.0,2.0,3.0,MEDIUM,True,82.259,16.0,84.569
season2024,Mexico City,LAW,RB,43.0,2.0,4.0,MEDIUM,True,81.362,15.0,83.72699999999999
season2024,Mexico City,LAW,RB,44.0,2.0,5.0,MEDIUM,True,81.613,15.0,84.033
season2024,Mexico City,LAW,RB,45.0,2.0,6.0,MEDIUM,True,81.787,15.0,84.262
season2024,Mexico City,LAW,RB,46.0,2.0,7.0,MEDIUM,True,81.601,15.0,84.131
season2024,Mexico City,LAW,RB,47.0,2.0,8.0,MEDIUM,True,82.781,15.0,85.366
season2024,Mexico City,LAW,RB,48.0,2.0,9.0,MEDIUM,True,82.007,13.0,84.647
season2024,Mexico City,LAW,RB,49.0,2.0,10.0,MEDIUM,True,81.695,12.0,84.38999999999999
season2024,Mexico City,LAW,RB,50.0,2.0,11.0,MEDIUM,True,81.438,12.0,84.188
season2024,Mexico City,LAW,RB,51.0,2.0,12.0,MEDIUM,True,83.18,12.0,85.98500000000001
season2024,Mexico City,LAW,RB,52.0,2.0,13.0,MEDIUM,True,81.612,12.0,84.472
season2024,Mexico City,LAW,RB,53.0,2.0,14.0,MEDIUM,True,81.847,12.0,84.762
season2024,Mexico City,LAW,RB,54.0,2.0,15.0,MEDIUM,True,81.539,12.0,84.509
season2024,Mexico City,LAW,RB,55.0,2.0,16.0,MEDIUM,True,83.394,12.0,86.41900000000001
season2024,Mexico City,LAW,RB,56.0,2.0,17.0,MEDIUM,True,81.302,12.0,84.382
season2024,Mexico City,LAW,RB,57.0,2.0,18.0,MEDIUM,True,82.777,12.0,85.912
season2024,Mexico City,LAW,RB,58.0,2.0,19.0,MEDIUM,True,81.726,12.0,84.916
season2024,Mexico City,LAW,RB,59.0,2.0,20.0,MEDIUM,True,81.495,12.0,84.74000000000001
season2024,Mexico City,LAW,RB,60.0,2.0,21.0,MEDIUM,True,81.416,12.0,84.716
season2024,Mexico City,LAW,RB,61.0,2.0,22.0,MEDIUM,True,81.429,12.0,84.784
season2024,Mexico City,LAW,RB,62.0,2.0,23.0,MEDIUM,True,81.703,12.0,85.113
season2024,Mexico City,LAW,RB,63.0,2.0,24.0,MEDIUM,True,81.773,12.0,85.238
season2024,Mexico City,LAW,RB,64.0,2.0,25.0,MEDIUM,True,81.904,12.0,85.42399999999999
season2024,Mexico City,LAW,RB,67.0,3.0,2.0,SOFT,True,79.502,17.0,83.187
season2024,Mexico City,LAW,RB,68.0,3.0,3.0,SOFT,True,81.545,17.0,85.285
season2024,Mexico City,LAW,RB,69.0,3.0,4.0,SOFT,True,81.857,16.0,85.652
season2024,Mexico City,LAW,RB,70.0,3.0,5.0,SOFT,True,85.016,16.0,88.866
season2024,Mexico City,PER,Red Bull Racing,7.0,1.0,7.0,HARD,True,83.003,13.0,83.388
season2024,Mexico City,PER,Red Bull Racing,8.0,1.0,8.0,HARD,True,83.206,13.0,83.646
season2024,Mexico City,PER,Red Bull Racing,9.0,1.0,9.0,HARD,True,83.091,13.0,83.586
season2024,Mexico City,PER,Red Bull Racing,10.0,1.0,10.0,HARD,True,83.138,13.0,83.688
season2024,Mexico City,PER,Red Bull Racing,11.0,1.0,11.0,HARD,True,82.738,12.0,83.343
season2024,Mexico City,PER,Red Bull Racing,12.0,1.0,12.0,HARD,True,82.641,11.0,83.301
season2024,Mexico City,PER,Red Bull Racing,13.0,1.0,13.0,HARD,True,82.367,11.0,83.08200000000001
season2024,Mexico City,PER,Red Bull Racing,14.0,1.0,14.0,HARD,True,82.399,11.0,83.169
season2024,Mexico City,PER,Red Bull Racing,15.0,1.0,15.0,HARD,True,83.001,11.0,83.82600000000001
season2024,Mexico City,PER,Red Bull Racing,16.0,1.0,16.0,HARD,True,83.092,11.0,83.972
season2024,Mexico City,PER,Red Bull Racing,17.0,1.0,17.0,HARD,True,83.257,11.0,84.19200000000001
season2024,Mexico City,PER,Red Bull Racing,18.0,1.0,18.0,HARD,True,87.331,11.0,88.321
season2024,Mexico City,PER,Red Bull Racing,19.0,1.0,19.0,HARD,True,84.591,11.0,85.636
season2024,Mexico City,PER,Red Bull Racing,22.0,2.0,2.0,MEDIUM,True,81.659,17.0,82.869
season2024,Mexico City,PER,Red Bull Racing,23.0,2.0,3.0,MEDIUM,True,81.879,17.0,83.144
season2024,Mexico City,PER,Red Bull Racing,24.0,2.0,4.0,MEDIUM,True,82.109,17.0,83.42899999999999
season2024,Mexico City,PER,Red Bull Racing,25.0,2.0,5.0,MEDIUM,True,82.118,17.0,83.493
season2024,Mexico City,PER,Red Bull Racing,26.0,2.0,6.0,MEDIUM,True,82.399,17.0,83.82900000000001
season2024,Mexico City,PER,Red Bull Racing,27.0,2.0,7.0,MEDIUM,True,82.772,16.0,84.257
season2024,Mexico City,PER,Red Bull Racing,28.0,2.0,8.0,MEDIUM,True,82.818,16.0,84.358
season2024,Mexico City,PER,Red Bull Racing,29.0,2.0,9.0,MEDIUM,True,82.965,16.0,84.56
season2024,Mexico City,PER,Red Bull Racing,30.0,2.0,10.0,MEDIUM,True,82.754,16.0,84.40400000000001
season2024,Mexico City,PER,Red Bull Racing,31.0,2.0,11.0,MEDIUM,True,82.814,16.0,84.51899999999999
season2024,Mexico City,PER,Red Bull Racing,32.0,2.0,12.0,MEDIUM,True,83.202,16.0,84.962
season2024,Mexico City,PER,Red Bull Racing,33.0,2.0,13.0,MEDIUM,True,83.089,16.0,84.904
season2024,Mexico City,PER,Red Bull Racing,34.0,2.0,14.0,MEDIUM,True,83.096,16.0,84.96600000000001
season2024,Mexico City,PER,Red Bull Racing,35.0,2.0,15.0,MEDIUM,True,83.571,16.0,85.496
season2024,Mexico City,PER,Red Bull Racing,36.0,2.0,16.0,MEDIUM,True,83.64,16.0,85.62
season2024,Mexico City,PER,Red Bull Racing,37.0,2.0,17.0,MEDIUM,True,83.72,16.0,85.755
season2024,Mexico City,PER,Red Bull Racing,38.0,2.0,18.0,MEDIUM,True,83.74,16.0,85.83
season2024,Mexico City,PER,Red Bull Racing,39.0,2.0,19.0,MEDIUM,True,83.586,16.0,85.731
season2024,Mexico City,PER,Red Bull Racing,40.0,2.0,20.0,MEDIUM,True,85.538,16.0,87.738
season2024,Mexico City,PER,Red Bull Racing,41.0,2.0,21.0,MEDIUM,True,84.347,17.0,86.60199999999999
season2024,Mexico City,PER,Red Bull Racing,42.0,2.0,22.0,MEDIUM,True,83.677,17.0,85.98700000000001
season2024,Mexico City,PER,Red Bull Racing,45.0,3.0,2.0,MEDIUM,True,81.589,17.0,84.064
season2024,Mexico City,PER,Red Bull Racing,46.0,3.0,3.0,MEDIUM,True,80.97,16.0,83.5
season2024,Mexico City,PER,Red Bull Racing,47.0,3.0,4.0,MEDIUM,True,81.516,16.0,84.101
season2024,Mexico City,PER,Red Bull Racing,48.0,3.0,5.0,MEDIUM,True,81.19,16.0,83.83
season2024,Mexico City,PER,Red Bull Racing,49.0,3.0,6.0,MEDIUM,True,82.073,16.0,84.76799999999999
season2024,Mexico City,PER,Red Bull Racing,50.0,3.0,7.0,MEDIUM,True,81.537,16.0,84.287
season2024,Mexico City,PER,Red Bull Racing,51.0,3.0,8.0,MEDIUM,True,81.288,16.0,84.093
season2024,Mexico City,PER,Red Bull Racing,52.0,3.0,9.0,MEDIUM,True,81.392,16.0,84.252
season2024,Mexico City,PER,Red Bull Racing,53.0,3.0,10.0,MEDIUM,True,81.25,16.0,84.165
season2024,Mexico City,PER,Red Bull Racing,54.0,3.0,11.0,MEDIUM,True,81.369,16.0,84.339
season2024,Mexico City,PER,Red Bull Racing,55.0,3.0,12.0,MEDIUM,True,81.485,16.0,84.51
season2024,Mexico City,PER,Red Bull Racing,56.0,3.0,13.0,MEDIUM,True,81.919,16.0,84.999
season2024,Mexico City,PER,Red Bull Racing,57.0,3.0,14.0,MEDIUM,True,81.479,16.0,84.614
season2024,Mexico City,PER,Red Bull Racing,58.0,3.0,15.0,MEDIUM,True,81.527,16.0,84.717
season2024,Mexico City,PER,Red Bull Racing,59.0,3.0,16.0,MEDIUM,True,81.682,16.0,84.927
season2024,Mexico City,PER,Red Bull Racing,60.0,3.0,17.0,MEDIUM,True,81.586,16.0,84.886
season2024,Mexico City,PER,Red Bull Racing,61.0,3.0,18.0,MEDIUM,True,81.642,16.0,84.997
season2024,Mexico City,PER,Red Bull Racing,62.0,3.0,19.0,MEDIUM,True,81.915,16.0,85.325
season2024,Mexico City,PER,Red Bull Racing,63.0,3.0,20.0,MEDIUM,True,81.857,16.0,85.322
season2024,Mexico City,PER,Red Bull Racing,64.0,3.0,21.0,MEDIUM,True,81.679,16.0,85.199
season2024,Mexico City,PER,Red Bull Racing,65.0,3.0,22.0,MEDIUM,True,82.153,16.0,85.72800000000001
season2024,Mexico City,PER,Red Bull Racing,66.0,3.0,23.0,MEDIUM,True,85.965,15.0,89.595
season2024,Mexico City,PER,Red Bull Racing,67.0,3.0,24.0,MEDIUM,True,82.396,15.0,86.081
season2024,Mexico City,PER,Red Bull Racing,70.0,4.0,2.0,SOFT,True,79.209,17.0,83.059
season2024,Mexico City,ALO,Aston Martin,7.0,1.0,8.0,MEDIUM,False,82.722,12.0,83.107
season2024,Mexico City,ALO,Aston Martin,8.0,1.0,9.0,MEDIUM,False,83.312,12.0,83.752
season2024,Mexico City,ALO,Aston Martin,9.0,1.0,10.0,MEDIUM,False,83.132,12.0,83.62700000000001
season2024,Mexico City,ALO,Aston Martin,10.0,1.0,11.0,MEDIUM,False,83.173,12.0,83.723
season2024,Mexico City,ALO,Aston Martin,12.0,1.0,13.0,MEDIUM,False,83.681,13.0,84.341
season2024,Mexico City,ALO,Aston Martin,13.0,1.0,14.0,MEDIUM,False,84.166,13.0,84.881
season2024,Mexico City,ALO,Aston Martin,14.0,1.0,15.0,MEDIUM,False,84.366,13.0,85.136
season2025,Spielberg,NOR,McLaren,4.0,1.0,4.0,MEDIUM,True,70.254,1.0,70.474
season2025,Spielberg,NOR,McLaren,5.0,1.0,5.0,MEDIUM,True,69.858,1.0,70.13300000000001
season2025,Spielberg,NOR,McLaren,6.0,1.0,6.0,MEDIUM,True,69.46,1.0,69.78999999999999
season2025,Spielberg,NOR,McLaren,7.0,1.0,7.0,MEDIUM,True,69.313,1.0,69.69800000000001
season2025,Spielberg,NOR,McLaren,8.0,1.0,8.0,MEDIUM,True,69.394,1.0,69.834
season2025,Spielberg,NOR,McLaren,9.0,1.0,9.0,MEDIUM,True,69.488,1.0,69.983
season2025,Spielberg,NOR,McLaren,10.0,1.0,10.0,MEDIUM,True,69.952,1.0,70.502
season2025,Spielberg,NOR,McLaren,11.0,1.0,11.0,MEDIUM,True,70.946,1.0,71.551
season2025,Spielberg,NOR,McLaren,12.0,1.0,12.0,MEDIUM,True,70.184,1.0,70.844
season2025,Spielberg,NOR,McLaren,13.0,1.0,13.0,MEDIUM,True,70.046,1.0,70.76100000000001
season2025,Spielberg,NOR,McLaren,14.0,1.0,14.0,MEDIUM,True,71.318,1.0,72.088
season2025,Spielberg,NOR,McLaren,15.0,1.0,15.0,MEDIUM,True,71.274,1.0,72.099
season2025,Spielberg,NOR,McLaren,16.0,1.0,16.0,MEDIUM,True,70.937,1.0,71.817
season2025,Spielberg,NOR,McLaren,17.0,1.0,17.0,MEDIUM,True,70.841,1.0,71.776
season2025,Spielberg,NOR,McLaren,18.0,1.0,18.0,MEDIUM,True,70.789,1.0,71.779
season2025,Spielberg,NOR,McLaren,19.0,1.0,19.0,MEDIUM,True,71.043,1.0,72.08800000000001
season2025,Spielberg,NOR,McLaren,22.0,2.0,2.0,HARD,True,69.921,4.0,71.131
season2025,Spielberg,NOR,McLaren,23.0,2.0,3.0,HARD,True,70.012,4.0,71.277
season2025,Spielberg,NOR,McLaren,24.0,2.0,4.0,HARD,True,69.829,4.0,71.14899999999999
season2025,Spielberg,NOR,McLaren,25.0,2.0,5.0,HARD,True,69.645,3.0,71.02
season2025,Spielberg,NOR,McLaren,26.0,2.0,6.0,HARD,True,69.62,1.0,71.05000000000001
season2025,Spielberg,NOR,McLaren,27.0,2.0,7.0,HARD,True,69.522,1.0,71.007
season2025,Spielberg,NOR,McLaren,28.0,2.0,8.0,HARD,True,69.528,1.0,71.06800000000001
season2025,Spielberg,NOR,McLaren,29.0,2.0,9.0,HARD,True,69.494,1.0,71.089
season2025,Spielberg,NOR,McLaren,30.0,2.0,10.0,HARD,True,69.641,1.0,71.29100000000001
season2025,Spielberg,NOR,McLaren,32.0,2.0,12.0,HARD,True,69.546,1.0,71.30600000000001
season2025,Spielberg,NOR,McLaren,33.0,2.0,13.0,HARD,True,69.602,1.0,71.417
season2025,Spielberg,NOR,McLaren,34.0,2.0,14.0,HARD,True,69.561,1.0,71.43100000000001
season2025,Spielberg,NOR,McLaren,35.0,2.0,15.0,HARD,True,69.377,1.0,71.30199999999999
season2025,Spielberg,NOR,McLaren,36.0,2.0,16.0,HARD,True,69.309,1.0,71.289
season2025,Spielberg,NOR,McLaren,37.0,2.0,17.0,HARD,True,69.779,1.0,71.814
season2025,Spielberg,NOR,McLaren,38.0,2.0,18.0,HARD,True,69.723,1.0,71.813
season2025,Spielberg,NOR,McLaren,39.0,2.0,19.0,HARD,True,69.955,1.0,72.1
season2025,Spielberg,NOR,McLaren,40.0,2.0,20.0,HARD,True,70.682,1.0,72.882
