dates,closing price,volume
2023-03-21,201.94573974609375,31827000
2023-03-22,199.5982208251953,28477800
2023-03-23,204.06349182128906,27389700
2023-03-24,205.79164123535156,27716400
2023-03-27,202.62501525878906,18527200
2023-03-28,200.46730041503906,19127300
2023-03-29,205.13235473632812,18851100
2023-03-30,207.6197052001953,22608300
2023-03-31,211.71536254882812,25440300
2023-04-03,212.84417724609375,17924600
2023-04-04,214.49241638183594,21026400
2023-04-05,211.25584411621094,19396600
2023-04-06,215.87095642089844,26104400
2023-04-10,214.5223846435547,16106100
2023-04-11,213.62335205078125,16710100
2023-04-12,213.77317810058594,18972200
2023-04-13,220.116455078125,23310400
2023-04-14,221.2552490234375,21591200
2023-04-17,218.62803649902344,15481900
2023-04-18,217.6590576171875,12281000
2023-04-19,215.47137451171875,15898100
2023-04-20,212.84417724609375,16475400
2023-04-21,212.6643524169922,17717200
2023-04-24,212.564453125,15750900
2023-04-25,207.33001708984375,19198200
2023-04-26,209.1780548095703,41992700
2023-04-27,238.30714416503906,71196500
2023-04-28,240.06529235839844,39554000
2023-05-01,242.9222412109375,29143900
2023-05-02,238.98643493652344,24350100
2023-05-03,236.77877807617188,34463900
2023-05-04,233.27249145507812,17889400
2023-05-05,232.5332794189453,26978900
2023-05-08,233.02276611328125,16400500
2023-05-09,233.12265014648438,16865600
2023-05-10,232.8329620361328,19119000
2023-05-11,235.5400848388672,20449000
2023-05-12,233.5621795654297,16155300
2023-05-15,238.60684204101562,20653200
2023-05-16,238.56687927246094,18163800
2023-05-17,242.2329864501953,21193100
2023-05-18,246.58837890625,22943300
2023-05-19,245.37965393066406,21599800
2023-05-22,248.0568084716797,27738500
2023-05-23,246.47848510742188,17748100
2023-05-24,248.9458770751953,17724300
2023-05-25,252.42218017578125,22371400
2023-05-26,261.76226806640625,25727200
2023-05-30,262.24176025390625,23816500
2023-05-31,264.4394226074219,25473700
2023-06-01,272.321044921875,25609500
2023-06-02,272.321044921875,19405300
2023-06-05,271.10235595703125,20742900
2023-06-06,270.8326416015625,19419000
2023-06-07,263.32061767578125,26163600
2023-06-08,264.299560546875,20899400
2023-06-09,264.669189453125,16938500
2023-06-12,270.7626953125,15442500
2023-06-13,271.0324401855469,16164000
2023-06-14,273.0602722167969,19175100
2023-06-15,281.5312805175781,25973500
2023-06-16,280.7021789550781,43102500
2023-06-20,284.02862548828125,20701600
2023-06-21,281.3415222167969,20556200
2023-06-22,284.57806396484375,17563100
2023-06-23,288.4239807128906,50988400
2023-06-26,278.17486572265625,24232700
2023-06-27,286.7457580566406,26108300
2023-06-28,284.9876403808594,16722100
2023-06-29,281.2315979003906,15395700
2023-06-30,286.67584228515625,19676000
2023-07-03,285.7168273925781,8629300
2023-07-05,294.0579833984375,33865500
2023-07-06,291.6805114746094,47600500
2023-07-07,290.2220764160156,25546200
2023-07-10,293.7882995605469,37058300
2023-07-11,297.9738464355469,27585900
2023-07-12,309.0121154785156,36677100
2023-07-13,313.07781982421875,30281000
2023-07-14,308.5426330566406,22576000
2023-07-17,310.290771484375,25323100
2023-07-18,311.71923828125,20764600
2023-07-19,315.6750793457031,21763700
2023-07-20,302.1993408203125,23836900
2023-07-21,293.9481201171875,42089700
2023-07-24,291.3009033203125,24915700
2023-07-25,294.15789794921875,19585600
2023-07-26,298.2535705566406,47256900
2023-07-27,311.3796081542969,64229200
2023-07-28,325.1350402832031,39220300
2023-07-31,318.2623291015625,25799600
2023-08-01,322.3679504394531,22817900
2023-08-02,313.97686767578125,20461100
2023-08-03,312.8580627441406,15180200
2023-08-04,310.4006652832031,17600200
2023-08-07,316.2244873046875,16236500
2023-08-08,312.30865478515625,15183500
2023-08-09,304.8865051269531,19955800
2023-08-10,305.41595458984375,14358900
2023-08-11,301.3203125,13967800
2023-08-14,305.865478515625,15641900
2023-08-15,301.6299743652344,11623600
2023-08-16,293.97808837890625,18547700
2023-08-17,284.787841796875,23950100
2023-08-18,282.9497985839844,34061200
2023-08-21,289.5927429199219,20181500
2023-08-22,287.2951965332031,12999900
2023-08-23,293.9281311035156,18287000
2023-08-24,286.4460754394531,18360900
2023-08-25,285.1973876953125,23701400
2023-08-28,289.9523620605469,14239300
2023-08-29,297.6741638183594,20844500
2023-08-30,294.7872314453125,17717000
2023-08-31,295.576416015625,17229900
2023-09-01,296.0658874511719,12819800
2023-09-05,299.8318786621094,14956000
2023-09-06,298.8529357910156,15418100
2023-09-07,298.35345458984375,33748700
2023-09-08,297.57427978515625,17548000
2023-09-11,307.2340087890625,19489300
2023-09-12,301.34027099609375,13480400
2023-09-13,304.7366638183594,13210900
2023-09-14,311.3896179199219,19343100
2023-09-15,299.99169921875,28106400
2023-09-18,302.22930908203125,14234200
2023-09-19,304.7466735839844,15924400
2023-09-20,299.3523864746094,19379500
2023-09-21,295.41656494140625,21300500
2023-09-22,298.76300048828125,25369600
2023-09-25,300.5111389160156,18987000
2023-09-26,298.64312744140625,19417200
2023-09-27,297.4244079589844,36429800
2023-09-28,303.6378173828125,22167100
2023-09-29,299.8918151855469,25356600
2023-10-02,306.49481201171875,16265600
2023-10-03,300.62103271484375,17362300
2023-10-04,305.256103515625,16880500
2023-10-05,304.46697998046875,19130000
2023-10-06,315.0956726074219,21784000
2023-10-09,318.0225524902344,22503700
2023-10-10,321.4988708496094,19038000
2023-10-11,327.4725646972656,22036300
2023-10-12,323.8164367675781,20530500
2023-10-13,314.3564758300781,21341000
2023-10-16,320.8096008300781,16536100
2023-10-17,323.6565856933594,16387800
2023-10-18,316.634033203125,16851000
2023-10-19,312.47845458984375,18709200
2023-10-20,308.3228454589844,22287400
2023-10-23,313.67718505859375,17796800
2023-10-24,312.2187194824219,19525500
2023-10-25,299.2125244140625,42192500
2023-10-26,288.04437255859375,66684100
2023-10-27,296.4154968261719,29596300
2023-10-30,302.3392028808594,28435100
2023-10-31,300.95068359375,19434200
2023-11-01,311.51947021484375,20434600
2023-11-02,310.5404968261719,21631800
2023-11-03,314.2665710449219,16754100
2023-11-06,315.46527099609375,12887700
2023-11-07,318.4820861816406,14055600
2023-11-08,319.4410705566406,13609700
2023-11-09,320.2102355957031,16103100
2023-11-10,328.4215393066406,19096200
2023-11-13,328.8410949707031,16908900
2023-11-14,335.95355224609375,17179400
2023-11-15,332.35736083984375,14531200
2023-11-16,333.8357849121094,18932600
2023-11-17,334.6849060058594,14494400
2023-11-20,339.60968017578125,16960500
2023-11-21,336.62286376953125,12027900
2023-11-22,341.1280517578125,10702700
2023-11-24,337.87152099609375,5467500
2023-11-27,334.34527587890625,15684500
2023-11-28,338.6307067871094,12637200
2023-11-29,331.8479309082031,16024500
2023-11-30,326.8032531738281,23146400
2023-12-01,324.4757385253906,15264700
2023-12-04,319.6808166503906,19037100
2023-12-05,317.9526672363281,16952100
2023-12-06,317.1135559082031,11294300
2023-12-07,326.24383544921875,15905100
2023-12-08,332.3973083496094,14077500
2023-12-11,324.93524169921875,25802500
2023-12-12,333.8657531738281,18485500
2023-12-13,334.38519287109375,16353300
2023-12-14,332.81689453125,19607300
2023-12-15,334.5650329589844,30001600
2023-12-18,344.2547302246094,18993900
2023-12-19,349.9886474609375,17729400
2023-12-20,348.9097900390625,16369900
2023-12-21,353.7146911621094,15289600
2023-12-22,353.0154724121094,11764200
2023-12-26,354.45391845703125,9898600
2023-12-27,357.4507141113281,13207900
2023-12-28,357.9402160644531,11798800
2023-12-29,353.5848388671875,14980500
2024-01-02,345.9229736328125,19042200
2024-01-03,344.1048889160156,15451100
2024-01-04,346.7520751953125,12099900
2024-01-05,351.5769958496094,13920700
2024-01-08,358.2798767089844,13890200
2024-01-09,357.0511474609375,13463900
2024-01-10,370.07733154296875,22117200
2024-01-11,369.2781982421875,17205400
2024-01-12,374.09307861328125,19295700
2024-01-16,367.0705261230469,15306900
2024-01-17,367.97955322265625,12724800
2024-01-18,375.7313537597656,16354300
2024-01-19,383.0436096191406,21470100
2024-01-22,381.3753662109375,17680500
2024-01-23,384.791748046875,15506100
2024-01-24,390.2859191894531,15698500
2024-01-25,392.7632751464844,15091100
2024-01-26,393.7222595214844,13163700
2024-01-29,400.5949401855469,18742400
2024-01-30,399.635986328125,18614700
2024-01-31,389.72650146484375,20180800
2024-02-01,394.361572265625,29727100
2024-02-02,474.4865417480469,84615500
2024-02-05,458.9230651855469,40832400
2024-02-06,454.238037109375,21655200
2024-02-07,469.09228515625,23066000
2024-02-08,469.5018615722656,18815100
2024-02-09,467.61383056640625,18413100
2024-02-12,468.40301513671875,19382000
2024-02-13,459.63232421875,20916600
2024-02-14,472.77838134765625,16858400
2024-02-15,483.5169677734375,24212300
2024-02-16,472.8183288574219,23306500
2024-02-20,471.25,18015500
2024-02-21,468.0299987792969,12977100
2024-02-22,486.1300048828125,21625800
2024-02-23,484.0299987792969,18374300
2024-02-26,481.739990234375,12101400
2024-02-27,487.04998779296875,10809600
2024-02-28,484.0199890136719,12715500
2024-02-29,490.1300048828125,17732000
2024-03-01,502.29998779296875,16273600
2024-03-04,498.19000244140625,12324100
2024-03-05,490.2200012207031,15325300
2024-03-06,496.0899963378906,11757900
2024-03-07,512.1900024414062,18586400
2024-03-08,505.95001220703125,18575200
2024-03-11,483.5899963378906,20428300
2024-03-12,499.75,15448200
2024-03-13,495.57000732421875,12090700
2024-03-14,491.8299865722656,12620000
2024-03-15,484.1000061035156,29141700
2024-03-18,496.9800109863281,11755300
2024-03-19,496.239990234375,10903100
2024-03-20,505.5199890136719,11711100
2024-03-21,507.760009765625,9712500
2024-03-22,509.5799865722656,8117000
2024-03-25,503.0199890136719,8380600
2024-03-26,495.8900146484375,11205400
2024-03-27,493.8599853515625,9989700
2024-03-28,485.5799865722656,15212800
2024-04-01,491.3500061035156,9247000
2024-04-02,497.3699951171875,11053500
2024-04-03,504.1400146484375,5523604
